"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","mean_nt_bpm","sd_nt_bpm","z_score"
556257,2,"556257","Pseudolabrys","","bacteria",FALSE,103.62,14960,18,NA,NA,83.0028,178.944,"10^-67.8089",NA,NA,NA,NA,NA,NA,NA,"","[331696]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,104.62
543311,2,"543311","Parvimonas","","bacteria",FALSE,23.6124,3409,4,NA,NA,93.5295,692.25,"10^-207.816",NA,NA,NA,NA,NA,NA,NA,"","[33033]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,24.6124
416916,2,"416916","Aggregatibacter","","bacteria",FALSE,34.4454,4973,6,NA,NA,92.7867,406.167,"10^-130.923",NA,NA,NA,NA,NA,NA,NA,"","[2866570, 2820817, 712150, 714]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,35.4454
414800,2,"414800","Dasysyrphus","","eukaryota",FALSE,7.41133,1070,2,NA,NA,83.4415,105.5,"10^-35.4327",NA,NA,NA,NA,NA,NA,NA,"","[414801]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,8.41133
405031,2,"405031","Brenthis","","eukaryota",FALSE,153.809,22206,51,NA,NA,84.5382,116.922,"10^-42.4313",NA,NA,NA,NA,NA,NA,NA,"","[405032]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,154.809
393350,2,"393350","Cabera","","eukaryota",FALSE,1.95327,282,1,NA,NA,90.435,115,"10^-50.8342",NA,NA,NA,NA,NA,NA,NA,"","[722659]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2.95327
375288,2,"375288","Parabacteroides","","bacteria",FALSE,5.03555,727,1,NA,NA,97.644,382,"10^-236.269",NA,NA,NA,NA,NA,NA,NA,"","[823]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,6.03555
354349,2,"354349","Pseudochrobactrum","","bacteria",FALSE,3.22774,466,1,NA,NA,96.519,316,"10^-188.318",NA,NA,NA,NA,NA,NA,NA,"","[2879116]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.22774
347753,2,"347753","Oegoconia","","eukaryota",FALSE,1.84244,266,1,NA,NA,85.321,109,"10^-39.8785",NA,NA,NA,NA,NA,NA,NA,"","[347754]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2.84244
334624,2,"334624","Oppiella","","eukaryota",FALSE,1.6485,238,1,NA,NA,90.541,74,"10^-28.3816",NA,NA,NA,NA,NA,NA,NA,"","[334625]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2.6485
262437,2,"262437","Agonopterix","","eukaryota",FALSE,2.53509,366,1,NA,NA,91.358,81,"10^-33.1456",NA,NA,NA,NA,NA,NA,NA,"","[1857958]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3.53509
256319,2,"256319","Chlorobaculum","","bacteria",FALSE,3.00609,434,1,NA,NA,80,115,"10^-34.3658",NA,NA,NA,NA,NA,NA,NA,"","[1097]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.00609
239934,2,"239934","Akkermansia","","bacteria",FALSE,19.0547,2751,6,NA,NA,83.0408,265.333,"10^-106.967",NA,NA,NA,NA,NA,NA,NA,"","[1679444]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,20.0547
239759,2,"239759","Alistipes","","bacteria",FALSE,177.726,25659,57,NA,NA,85.7669,127.86,"10^-49.6692",NA,NA,NA,NA,NA,NA,NA,"","[538949]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,178.726
212742,2,"212742","Morococcus","","bacteria",FALSE,1682.9,242966,328,NA,NA,95.474,561.838,"10^-165.427",NA,NA,NA,NA,NA,NA,NA,"","[1056807]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,1683.9
195950,2,"195950","Tannerella","","bacteria",FALSE,3612.54,521555,829,NA,NA,91.5088,406.37,"10^-156.861",NA,NA,NA,NA,NA,NA,NA,"","[712710, 28112]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3613.54
173369,2,"173369","Cephaleuros","","eukaryota",FALSE,21.5275,3108,6,NA,NA,99.0128,49,"10^-20.3266",NA,NA,NA,NA,NA,NA,NA,"","[1985640]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",196.0975,277.323744047458,-0.623626275918464
168630,2,"168630","Chilo","","eukaryota",FALSE,2.78444,402,1,NA,NA,89.362,235,"10^-113.653",NA,NA,NA,NA,NA,NA,NA,"","[168631]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3.78444
150022,2,"150022","Finegoldia","","bacteria",FALSE,83.2562,12020,29,NA,NA,94.1098,172.379,"10^-80.342",NA,NA,NA,NA,NA,NA,NA,"","[1260]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,84.2562
148341,2,"148341","Gibbula","","eukaryota",FALSE,3.72644,538,1,NA,NA,80.952,84,"10^-22.837",NA,NA,NA,NA,NA,NA,NA,"","[703304]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.72644
133925,2,"133925","Olsenella","","bacteria",FALSE,501.588,72416,86,NA,NA,96.1506,685.86,"10^-178.351",NA,NA,NA,NA,NA,NA,NA,"","[712411]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,502.588
129337,2,"129337","Geobacillus","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",124.864,18027,13,1,18027,53.3,135,"10^-24.163","[33941]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,1
123375,2,"123375","Solobacterium","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",1216.74,175665,158,1,175665,98.7,154,"10^-95.4685","[2060878]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,1
119977,2,"119977","Acidithiobacillus","","bacteria",FALSE,217.893,31458,63,NA,NA,83.814,304.111,"10^-123.484",NA,NA,NA,NA,NA,NA,NA,"","[1689834]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,218.893
117563,2,"117563","Granulicatella","","bacteria",FALSE,8414.35,1214810,1563,2,168733,89.7534,575.178,"10^-170.711",1168.72,168733,163,2,168733,76.9798,218.129,"10^-94.4416","[325783, 137732, 46124]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,8415.35
110932,2,"110932","Leifsonia","","bacteria",FALSE,6.69098,966,3,NA,NA,91.9913,154,"10^-75.6388",NA,NA,NA,NA,NA,NA,NA,"","[150026]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,7.69098
99210,2,"99210","Amblyseius","","eukaryota",FALSE,3.92731,567,2,NA,NA,98.8,125,"10^-70.6974",NA,NA,NA,NA,NA,NA,NA,"","[704000]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.92731
99105,2,"99105","Tanacetum","","eukaryota",FALSE,0,NA,NA,NA,NA,NA,NA,"",48.3191,6976,4,1,6976,81,358,"10^-160.618","[118510]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,1
86331,2,"86331","Mogibacterium","","bacteria",FALSE,599.687,86579,112,NA,NA,92.1982,385.893,"10^-154.711",NA,NA,NA,NA,NA,NA,NA,"","[114527]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,600.687
79498,2,"79498","Lacanobia","","eukaryota",FALSE,2.29959,332,1,NA,NA,90.751,173,"10^-83.5937",NA,NA,NA,NA,NA,NA,NA,"","[79499]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3.29959
68287,2,"68287","Mesorhizobium","","bacteria",FALSE,5.16022,745,1,NA,NA,80.569,211,"10^-75.2733",NA,NA,NA,NA,NA,NA,NA,"","[43617]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,6.16022
63261,2,"63261","Moesziomyces","","eukaryota",FALSE,15.3491,2216,5,NA,NA,81.51,124.2,"10^-40.6455",NA,NA,NA,NA,NA,NA,NA,"","[84753]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,16.3491
61471,2,"61471","Timema","","eukaryota",FALSE,22.137,3196,4,NA,NA,100,50.5,"10^-15.2628",NA,NA,NA,NA,NA,NA,NA,"","[170557, 61474]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,23.137
60919,2,"60919","Sanguibacter","","bacteria",FALSE,93.6529,13521,10,NA,NA,81.3742,221.2,"10^-81.9774",NA,NA,NA,NA,NA,NA,NA,"","[2714931]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,94.6529
57138,2,"57138","Calonectria","","eukaryota",FALSE,2.80522,405,1,NA,NA,100,55,"10^-25.0795",NA,NA,NA,NA,NA,NA,NA,"","[182845]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3.80522
56587,2,"56587","Furcula","","eukaryota",FALSE,10.8192,1562,5,NA,NA,93.13,131,"10^-64.5013",NA,NA,NA,NA,NA,NA,NA,"","[987943]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,11.8192
55193,2,"55193","Malassezia","","eukaryota",FALSE,15.0997,2180,3,NA,NA,99.3463,49.6667,"10^-21.0077",NA,NA,NA,NA,NA,NA,NA,"","[1381934]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",91.2555,129.054765741138,-0.577878092907343
51366,2,"51366","Salinivibrio","","bacteria",FALSE,5.48577,792,1,NA,NA,86.316,95,"10^-34.4487",NA,NA,NA,NA,NA,NA,NA,"","[51367]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,6.48577
48736,2,"48736","Ralstonia","","bacteria",FALSE,59.3807,8573,25,NA,NA,97.4681,188.68,"10^-109.199",NA,NA,NA,NA,NA,NA,NA,"","[190721]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,60.3807
47670,2,"47670","Lautropia","","bacteria",FALSE,62.2967,8994,17,NA,NA,95.9908,365.882,"10^-204.164",NA,NA,NA,NA,NA,NA,NA,"","[47671]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,63.2967
46580,2,"46580","Spirometra","","eukaryota",FALSE,208.466,30097,73,NA,NA,87.9594,267.959,"10^-126.251",NA,NA,NA,NA,NA,NA,NA,"","[99802]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,209.466
46255,2,"46255","Weissella","","bacteria",FALSE,18.8816,2726,3,NA,NA,96.6907,755.667,"10^-271.763",NA,NA,NA,NA,NA,NA,NA,"","[1583]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,19.8816
46123,2,"46123","Abiotrophia","","bacteria",FALSE,203.354,29359,69,NA,NA,92.8754,240.536,"10^-117.132",NA,NA,NA,NA,NA,NA,NA,"","[191553, 46125]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,204.354
44259,2,"44259","Filifactor","","bacteria",FALSE,850.834,122838,163,NA,NA,95.6825,565.798,"10^-220.622",NA,NA,NA,NA,NA,NA,NA,"","[143361]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,851.834
44249,2,"44249","Paenibacillus","","bacteria",FALSE,44.3433,6402,13,NA,NA,97.1342,327.769,"10^-191.754",NA,NA,NA,NA,NA,NA,NA,"","[2023772, 61624]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,45.3433
41275,2,"41275","Brevundimonas","","bacteria",FALSE,9.80096,1415,1,NA,NA,96.232,1274,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[293]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,10.80096
40323,2,"40323","Stenotrophomonas","","bacteria",FALSE,588.986,85034,137,NA,NA,98.4652,451.978,"10^-277.046",NA,NA,NA,NA,NA,NA,NA,"","[40324]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,589.986
39948,2,"39948","Dialister","","bacteria",FALSE,10.7707,1555,1,NA,NA,83.553,304,"10^-126.579",NA,NA,NA,NA,NA,NA,NA,"","[39950]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,11.7707
36739,2,"36739","Dermabacter","","bacteria",FALSE,9.89101,1428,1,NA,NA,82.857,140,"10^-50.0626",NA,NA,NA,NA,NA,NA,NA,"","[36740]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,10.89101
34072,2,"34072","Variovorax","","bacteria",FALSE,248.044,35811,70,NA,NA,91.7294,298.171,"10^-149.598",NA,NA,NA,NA,NA,NA,NA,"","[2762322, 34073]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,249.044
33882,2,"33882","Microbacterium","","bacteria",FALSE,4.37061,631,2,NA,NA,88.404,159.5,"10^-70.9346",NA,NA,NA,NA,NA,NA,NA,"","[904291]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,5.37061
33465,2,"33465","Yponomeuta","European small ermine moth","eukaryota",FALSE,5.16022,745,1,NA,NA,92.105,76,"10^-31.1147",NA,NA,NA,NA,NA,NA,NA,"","[1594356]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,6.16022
33196,2,"33196","Botrytis","","eukaryota",FALSE,16.7482,2418,2,NA,NA,97.6375,62.5,"10^-28.1125",NA,NA,NA,NA,NA,NA,NA,"","[40559]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,17.7482
33042,2,"33042","Coprococcus","","bacteria",FALSE,17.0045,2455,5,NA,NA,81.399,155.8,"10^-54.0036",NA,NA,NA,NA,NA,NA,NA,"","[116085]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,18.0045
32257,2,"32257","Kingella","","bacteria",FALSE,112.957,16308,22,NA,NA,89.2143,473.864,"10^-72.6174",NA,NA,NA,NA,NA,NA,NA,"","[1522312, 505, 502]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,113.957
32207,2,"32207","Rothia","","bacteria",FALSE,10995.9,1587514,2509,2,146965,94.899,482.517,"10^-169.489",511.908,73906,96,1,73906,90.3,422,"10^-257.189","[316088, 172042, 43675, 2047]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,10996.9
32067,2,"32067","Leptotrichia","","bacteria",FALSE,14281.8,2061909,3588,NA,NA,95.7118,382.32,"10^-135.123",NA,NA,NA,NA,NA,NA,NA,"","[1785996, 712368, 712362, 712361, 712357, 554406, 159271, 157691, 157688, 157687, 109328, 40542]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,14282.8
29465,2,"29465","Veillonella","","bacteria",FALSE,79743.5,11512853,17216,22,2160858,91.4389,650.484,"10^-210.516",14757.6,2130608,4188,20,2130608,95.0617,235.808,"10^-149.366","[2926616, 2682456, 2682455, 2292378, 1926307, 1110546, 865752, 457416, 423477, 325812, 248315, 159268, 39778, 39777, 29466]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,79744.5
29393,2,"29393","Dolosigranulum","","bacteria",FALSE,2.33422,337,1,NA,NA,97.423,194,"10^-113.05",NA,NA,NA,NA,NA,NA,NA,"","[29394]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3.33422
28100,2,"28100","Phyllobacterium","","bacteria",FALSE,425.667,61455,102,NA,NA,84.1304,439.176,"10^-168.671",NA,NA,NA,NA,NA,NA,NA,"","[2718938, 1867719, 555317]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,426.667
13687,2,"13687","Sphingomonas","","bacteria",FALSE,1182.85,170772,248,NA,NA,95.4242,484.504,"10^-197.958",NA,NA,NA,NA,NA,NA,NA,"","[2219696, 1549858, 152682, 33051]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",340.7925,481.953375455033,1.7456291701154
7459,2,"7459","Apis","","eukaryota",FALSE,2.02253,292,1,NA,NA,91.549,142,"10^-67.8972",NA,NA,NA,NA,NA,NA,NA,"","[7462]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,3.02253
7215,2,"7215","Drosophila","fruit flies","eukaryota",FALSE,4.25286,614,1,NA,NA,82.895,152,"10^-55.5164",NA,NA,NA,NA,NA,NA,NA,"","[198718]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,5.25286
6603,2,"6603","Mya","","eukaryota",FALSE,3.49787,505,1,NA,NA,84.091,88,"10^-28.3063",NA,NA,NA,NA,NA,NA,NA,"","[6604]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.49787
6397,2,"6397","Lumbricus","","eukaryota",FALSE,16.5681,2392,6,NA,NA,94.2157,62.5,"10^-24.6903",NA,NA,NA,NA,NA,NA,NA,"","[6398]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,17.5681
6223,2,"6223","Lineus","","eukaryota",FALSE,3.65025,527,1,NA,NA,88.889,72,"10^-25.6487",NA,NA,NA,NA,NA,NA,NA,"","[88925]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.65025
6115,2,"6115","Metridium","","eukaryota",FALSE,1.66928,241,1,NA,NA,91.176,68,"10^-25.6735",NA,NA,NA,NA,NA,NA,NA,"","[6116]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2.66928
5820,2,"5820","Plasmodium","","eukaryota",FALSE,12.6893,1832,3,NA,NA,98.089,52.3333,"10^-21.8989",NA,NA,NA,NA,NA,NA,NA,"","[5821]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",99.86,141.223366338577,-0.605882860309057
5761,2,"5761","Naegleria","","eukaryota",FALSE,779.658,112562,263,NA,NA,93.4717,262.452,"10^-140.78",NA,NA,NA,NA,NA,NA,NA,"","[5763]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,780.658
5543,2,"5543","Trichoderma","","eukaryota",FALSE,72.9704,10535,19,NA,NA,92.3061,83.2632,"10^-32.9079",NA,NA,NA,NA,NA,NA,NA,"","[63577, 58853, 29875]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",87.1795,123.290431260905,-0.10627608148106
5502,2,"5502","Curvularia","","eukaryota",FALSE,5.16022,745,1,NA,NA,95.082,61,"10^-25.0345",NA,NA,NA,NA,NA,NA,NA,"","[95742]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",151.9415,214.877729987312,-0.675295594448619
5475,2,"5475","Candida","","eukaryota",FALSE,76.8354,11093,20,NA,NA,97.2815,354,"10^-72.3073",NA,NA,NA,NA,NA,NA,NA,"","[5476]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,77.8354
5455,2,"5455","Colletotrichum","","eukaryota",FALSE,3.06843,443,1,NA,NA,88.506,87,"10^-33.1146",NA,NA,NA,NA,NA,NA,NA,"","[80884]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.06843
5073,2,"5073","Penicillium","","eukaryota",FALSE,217.36,31381,36,NA,NA,92.5512,400.694,"10^-195.299",NA,NA,NA,NA,NA,NA,NA,"","[116970]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,218.36
5052,2,"5052","Aspergillus","","eukaryota",FALSE,19.9482,2880,9,NA,NA,97.6913,154,"10^-87.6851",NA,NA,NA,NA,NA,NA,NA,"","[46472]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,20.9482
5027,2,"5027","Pyrenophora","","eukaryota",FALSE,76.8631,11097,34,NA,NA,95.1491,114.441,"10^-57.7612",NA,NA,NA,NA,NA,NA,NA,"","[45151]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,77.8631
3869,2,"3869","Lupinus","","eukaryota",FALSE,0,NA,NA,NA,NA,NA,NA,"",84.6623,12223,8,1,12223,69,232,"10^-81.6576","[3870]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,1
3633,2,"3633","Gossypium","","eukaryota",FALSE,1.46149,211,1,NA,NA,98.246,57,"10^-25.064",NA,NA,NA,NA,NA,NA,NA,"","[3635]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2.46149
2717,2,"2717","Cardiobacterium","","bacteria",FALSE,2247.34,324456,470,NA,NA,94.8724,510.334,"10^-225.791",NA,NA,NA,NA,NA,NA,NA,"","[2866573, 2718]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2248.34
2129,2,"2129","Ureaplasma","","bacteria",FALSE,6.48318,936,2,NA,NA,93.4187,311.5,"10^-69.5926",NA,NA,NA,NA,NA,NA,NA,"","[134821]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,7.48318
1883,2,"1883","Streptomyces","","bacteria",FALSE,3.22774,466,1,NA,NA,86.957,69,"10^-22.2363",NA,NA,NA,NA,NA,NA,NA,"","[1176198]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.22774
1854,2,"1854","Frankia","","bacteria",FALSE,60.5305,8739,21,NA,NA,95.9528,251.619,"10^-145.351",NA,NA,NA,NA,NA,NA,NA,"","[181582]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,61.5305
1743,2,"1743","Propionibacterium","","bacteria",FALSE,65.7738,9496,18,NA,NA,91.5463,246.667,"10^-139.125",506.041,73059,54,1,73059,74.8,147,"10^-63.8153","[556499, 218066, 1744]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,66.7738
1730,2,"1730","Eubacterium","","bacteria",FALSE,9.01827,1302,1,NA,NA,93.978,465,"10^-267.062",NA,NA,NA,NA,NA,NA,NA,"","[1736]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,10.01827
1716,2,"1716","Corynebacterium","","bacteria",FALSE,1314.11,189723,277,1,36366,93.7253,628.574,"10^-198.047",251.888,36366,42,1,36366,85.5,433,"10^-201.442","[61592, 43768, 42817]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,1315.11
1654,2,"1654","Actinomyces","","bacteria",FALSE,577.668,83400,150,NA,NA,92.9191,348.407,"10^-170.028",NA,NA,NA,NA,NA,NA,NA,"","[2789425, 2755559, 2081702, 1852377, 712116, 544580, 249061, 55565, 1656, 1655]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,578.668
1578,2,"1578","Lactobacillus","","bacteria",FALSE,3.58099,517,1,NA,NA,96.7361,337,"10^-82.6524",NA,NA,NA,NA,NA,NA,NA,"","[147802]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,4.58099
1573,2,"1573","Clavibacter","","bacteria",FALSE,36.745,5305,14,NA,NA,82.4461,127.714,"10^-43.8289",NA,NA,NA,NA,NA,NA,NA,"","[28447]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,37.745
1485,2,"1485","Clostridium","","bacteria",FALSE,13.659,1972,4,NA,NA,100,52,"10^-23.0453",NA,NA,NA,NA,NA,NA,NA,"","[1502]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,14.659
1386,2,"1386","Bacillus","","bacteria",FALSE,12.8001,1848,3,NA,NA,98.8317,456.333,"10^-292.23",NA,NA,NA,NA,NA,NA,NA,"","[1402]",1,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,13.8001
1378,2,"1378","Gemella","","bacteria",FALSE,9843.6,1421155,2209,2,42673,92.1812,447.523,"10^-159.021",57.8915,8358,3,1,8358,100,322,"10^-227.793","[1785995, 84135, 29391, 1379]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,9844.6
1375,2,"1375","Aerococcus","","bacteria",FALSE,1.74547,252,1,NA,NA,100,52,"10^-23.0453",NA,NA,NA,NA,NA,NA,NA,"","[87541]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,2.74547
1357,2,"1357","Lactococcus","lactic streptococci","bacteria",FALSE,56.8248,8204,22,NA,NA,95.1728,209.818,"10^-116.821",NA,NA,NA,NA,NA,NA,NA,"","[1359, 1358]",0,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,57.8248
1350,2,"1350","Enterococcus","","bacteria",FALSE,43.3597,6260,14,NA,NA,96.2444,260.286,"10^-150.779",NA,NA,NA,NA,NA,NA,NA,"","[37734, 1352, 1351]",2,"RDC_INC_PAN_b_006_T_775831_taxon_report","PAN006","PtCl4 eSISPA",0,0,44.3597
