"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","z_score"
-200031979,2,"-200031979","non-genus-specific reads in family Clostridiaceae","","bacteria",FALSE,6.81477,1128,2,NA,NA,98.4935,396,"10^-249.98",NA,NA,NA,NA,NA,NA,NA,"","[2082193]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",-2.97323385416279
-200049546,2,"-200049546","non-genus-specific reads in family Flavobacteriaceae","","bacteria",FALSE,4.36798,723,1,NA,NA,87.692,130,"10^-54.2119",NA,NA,NA,NA,NA,NA,NA,"","[165436]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",5.36798
-200084107,2,"-200084107","non-genus-specific reads in family Coriobacteriaceae","","bacteria",FALSE,5.14733,852,1,NA,NA,92.9653,725,"10^-178.964",NA,NA,NA,NA,NA,NA,NA,"","[2011094]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",6.14733
-200128827,2,"-200128827","non-genus-specific reads in family Erysipelotrichaceae","","bacteria",FALSE,3.12344,517,1,NA,NA,96.296,54,"10^-21.6565",NA,NA,NA,NA,NA,NA,NA,"","[2109692]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",4.12344
-200186803,2,"-200186803","non-genus-specific reads in family Lachnospiraceae","","bacteria",FALSE,29.4642,4877,8,NA,NA,94.3515,405.5,"10^-220.936",NA,NA,NA,NA,NA,NA,NA,"","[712991, 712982]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",-1.27605883475965
-200186827,2,"-200186827","non-genus-specific reads in family Aerococcaceae","","bacteria",FALSE,28.0324,4640,6,NA,NA,94.7577,563.5,"10^-242.595",NA,NA,NA,NA,NA,NA,NA,"","[2796928]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",29.0324
-200186828,2,"-200186828","non-genus-specific reads in family Carnobacteriaceae","","bacteria",FALSE,20.4624,3387,5,NA,NA,84.493,347.2,"10^-147.957",NA,NA,NA,NA,NA,NA,NA,"","[2821731, 2758033]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",21.4624
-200543314,2,"-200543314","non-genus-specific reads in family Eubacteriales Family XIII. Incertae Sedis","","bacteria",FALSE,70.1112,11605,16,NA,NA,92.0618,518.625,"10^-251.15",NA,NA,NA,NA,NA,NA,NA,"","[143393, 76124]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",71.1112
-202169529,2,"-202169529","non-genus-specific reads in family Ackermannviridae","","viruses",FALSE,3.63696,602,1,NA,NA,84.635,384,"10^-169.021",NA,NA,NA,NA,NA,NA,NA,"","[2831612]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",4.63696
-202560065,2,"-202560065","non-genus-specific reads in family Herelleviridae","","viruses",FALSE,132.634,21954,29,NA,NA,89.1903,519.207,"10^-215.203",NA,NA,NA,NA,NA,NA,NA,"","[2831613, 2828082]",0,"RDC_INC_PAN_si_018_775890_taxon_report","PAN018","Standard SISPA",3.77389389678657
2974257,2,"2974257","Hoylesella","","bacteria",FALSE,33.284,1092,1,NA,NA,94.764,764,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[840]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",34.284
2974251,2,"2974251","Segatella","","bacteria",FALSE,1064.14,34913,45,NA,NA,85.7723,549.733,"10^-217.959",NA,NA,NA,NA,NA,NA,NA,"","[305719, 228604, 28136, 28135]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",83.3984600060637
2905967,2,"2905967","Candidatus Minimicrobia","","bacteria",FALSE,59.1005,1939,3,NA,NA,92.738,484.333,"10^-267.347",NA,NA,NA,NA,NA,NA,NA,"","[2841264, 2841263]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",60.1005
2901164,2,"2901164","Stutzerimonas","","bacteria",FALSE,171.968,5642,8,NA,NA,95.9607,457.875,"10^-247.192",NA,NA,NA,NA,NA,NA,NA,"","[316]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-36.3151607713283
2895509,2,"2895509","Metamycoplasma","","bacteria",FALSE,41.8794,1374,1,NA,NA,97.466,1184,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2124]",1,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",42.8794
2892997,2,"2892997","Candidatus Viadribacter","","bacteria",FALSE,95.2497,3125,3,NA,NA,93.826,880,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1759059]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",96.2497
2885697,2,"2885697","Gephyromycinifex","","bacteria",FALSE,45.1407,1481,2,NA,NA,88.2515,583.5,"10^-292.695",NA,NA,NA,NA,NA,NA,NA,"","[2716227]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",46.1407
2884239,2,"2884239","Exephanes","","eukaryota",FALSE,27.3405,897,1,NA,NA,87.884,553,"10^-273.849",NA,NA,NA,NA,NA,NA,NA,"","[2884240]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",28.3405
2843415,2,"2843415","Latrobevirus","","viruses",FALSE,158.831,5211,7,NA,NA,87.1551,477.143,"10^-190.699",NA,NA,NA,NA,NA,NA,NA,"","[2844309]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",159.831
2837510,2,"2837510","Siminovitchia","","bacteria",FALSE,19.4767,639,1,NA,NA,91.614,477,"10^-258.817",NA,NA,NA,NA,NA,NA,NA,"","[254758]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",20.4767
2837504,2,"2837504","Heyndrickxia","","bacteria",FALSE,38.7399,1271,1,NA,NA,94.055,1127,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1476025]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",39.7399
2803850,2,"2803850","Mammaliicoccus","","bacteria",FALSE,51.1148,1677,1,NA,NA,80.218,1011,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[42858]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",52.1148
2795780,2,"2795780","Symmachiella","","bacteria",FALSE,170.139,5582,4,NA,NA,83.0595,1260,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2527995]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",171.139
2789775,2,"2789775","Actinomarinicola","","bacteria",FALSE,111.038,3643,2,NA,NA,84.7155,1258,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2789776]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",112.038
2767889,2,"2767889","Loigolactobacillus","","bacteria",FALSE,24.5973,807,2,NA,NA,94.1435,247,"10^-136.275",NA,NA,NA,NA,NA,NA,NA,"","[1610]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",25.5973
2767887,2,"2767887","Ligilactobacillus","","bacteria",FALSE,57.6375,1891,2,NA,NA,93.0128,804.5,"10^-274.478",NA,NA,NA,NA,NA,NA,NA,"","[1624]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-3.72320078526613
2767886,2,"2767886","Levilactobacillus","","bacteria",FALSE,8.99157,295,1,NA,NA,100,92,"10^-50.2449",NA,NA,NA,NA,NA,NA,NA,"","[1580]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",9.99157
2767885,2,"2767885","Latilactobacillus","","bacteria",FALSE,115.336,3784,8,NA,NA,94.5364,294.125,"10^-162.541",NA,NA,NA,NA,NA,NA,NA,"","[28038, 1599]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",116.336
2767842,2,"2767842","Lactiplantibacillus","","bacteria",FALSE,56.7231,1861,3,NA,NA,95.3222,420.333,"10^-104.152",NA,NA,NA,NA,NA,NA,NA,"","[1590]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",2.64977634530374
2767353,2,"2767353","Lancefieldella","","bacteria",FALSE,271.027,8892,13,NA,NA,92.1049,517.769,"10^-255.02",NA,NA,NA,NA,NA,NA,NA,"","[1382]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",272.027
2759736,2,"2759736","Lacticaseibacillus","","bacteria",FALSE,110.733,3633,6,NA,NA,94.3907,357.167,"10^-173.802",NA,NA,NA,NA,NA,NA,NA,"","[88233, 1597]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",4.41689945881946
2742598,2,"2742598","Limosilactobacillus","","bacteria",FALSE,1056.95,34677,41,NA,NA,87.6874,539.902,"10^-192.141",NA,NA,NA,NA,NA,NA,NA,"","[2742601, 227943, 227942, 47493, 35787, 1633, 1632, 1613]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",4.12175276664266
2529408,2,"2529408","Schaalia","","bacteria",FALSE,404.011,13255,17,NA,NA,89.9512,510.176,"10^-211.292",NA,NA,NA,NA,NA,NA,NA,"","[1660]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",405.011
2315418,2,"2315418","Sumerlaea","","bacteria",FALSE,123.322,4046,4,NA,NA,85.8808,784.75,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2250252]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",124.322
2094023,2,"2094023","Glaesserella","","bacteria",FALSE,19.9643,655,1,NA,NA,84.099,283,"10^-119.062",NA,NA,NA,NA,NA,NA,NA,"","[738]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",20.9643
2093823,2,"2093823","Nanosynbacter","","bacteria",FALSE,507.033,16635,23,NA,NA,91.8896,428.826,"10^-204.86",NA,NA,NA,NA,NA,NA,NA,"","[2899133, 2572088, 2093824]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",93.6588937324955
2040262,2,"2040262","Allobranchiibius","","bacteria",FALSE,39.8982,1309,1,NA,NA,99.7199,357,"10^-21.7418",NA,NA,NA,NA,NA,NA,NA,"","[2904523]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",40.8982
1926672,2,"1926672","Prevotellamassilia","","bacteria",FALSE,107.076,3513,5,NA,NA,85.7299,378,"10^-127.879",NA,NA,NA,NA,NA,NA,NA,"","[1926676]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",108.076
1920774,2,"1920774","Drulisvirus","","viruses",TRUE,23.4695,770,1,NA,NA,96.918,292,"10^-174.629",NA,NA,NA,NA,NA,NA,NA,"","[2767582]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",24.4695
1912216,2,"1912216","Cutibacterium","","bacteria",FALSE,1128.82,37035,45,NA,NA,96.4911,656.489,"10^-274.703",NA,NA,NA,NA,NA,NA,NA,"","[1747]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-174.53144107457
1866885,2,"1866885","Mycolicibacterium","","bacteria",FALSE,199.156,6534,8,NA,NA,96.711,662,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[912594, 1800, 1793]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-1.68473037352613
1860196,2,"1860196","Pseudobacter","","bacteria",FALSE,77.9676,2558,4,NA,NA,89.0622,487.25,"10^-222.553",NA,NA,NA,NA,NA,NA,NA,"","[2045420]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",78.9676
1810868,2,"1810868","Mycoavidus","","bacteria",FALSE,17.4955,574,1,NA,NA,90.667,375,"10^-195.792",NA,NA,NA,NA,NA,NA,NA,"","[2840467]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",18.4955
1734920,2,"1734920","Pseudorhodoplanes","","bacteria",FALSE,123.748,4060,5,NA,NA,90.3464,648.2,"10^-302.392",NA,NA,NA,NA,NA,NA,NA,"","[1235591]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-16.0581075058795
1637257,2,"1637257","Mageeibacillus","","bacteria",FALSE,23.6219,775,1,NA,NA,97.541,610,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[884684]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",24.6219
1538025,2,"1538025","Echria","","eukaryota",FALSE,30.998,1017,1,NA,NA,89.966,887,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1538026]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",31.998
1511635,2,"1511635","Aquisphaera","","bacteria",FALSE,68.7626,2256,2,NA,NA,86.6945,996,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[406548]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",69.7626
1395974,2,"1395974","Tardiphaga","","bacteria",FALSE,13.9293,457,1,NA,NA,83.761,234,"10^-95.1277",NA,NA,NA,NA,NA,NA,NA,"","[2592814]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-31.5659243998028
1348508,2,"1348508","Roseimicrobium","","bacteria",FALSE,217.84,7147,7,NA,NA,96.0659,846.143,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2711231]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",218.84
1331051,2,"1331051","Saccharimonas","","bacteria",FALSE,33.3755,1095,1,NA,NA,89.2722,811,"10^-180.263",NA,NA,NA,NA,NA,NA,NA,"","[1917697]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",34.3755
1164882,2,"1164882","Lachnoanaerobaculum","","bacteria",FALSE,210.555,6908,10,NA,NA,88.8137,497.3,"10^-175.496",NA,NA,NA,NA,NA,NA,NA,"","[2490855, 617123]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",14.7977562620811
1085622,2,"1085622","Propioniciclava","","bacteria",FALSE,537.239,17626,19,NA,NA,95.3675,764.579,"10^-272.409",NA,NA,NA,NA,NA,NA,NA,"","[2760308, 2714937, 2038686]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-51.2951359879443
1046314,2,"1046314","Bimastos","","eukaryota",FALSE,34.8385,1143,2,NA,NA,88.2195,407,"10^-199.874",NA,NA,NA,NA,NA,NA,NA,"","[320977]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",35.8385
909656,2,"909656","Phocaeicola","","bacteria",FALSE,16.5201,542,1,NA,NA,83.571,140,"10^-51.435",NA,NA,NA,NA,NA,NA,NA,"","[387090]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",17.5201
868094,2,"868094","Alitta","","eukaryota",FALSE,21.1226,693,1,NA,NA,93.784,547,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[880429]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",22.1226
861914,2,"861914","Fibrella","","bacteria",FALSE,67.0558,2200,2,NA,NA,83.5035,951.5,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[651143]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",68.0558
694002,2,"694002","Betacoronavirus","","viruses",FALSE,344.728,11310,12,NA,NA,97.8481,603.167,"10^-286.303",NA,NA,NA,NA,NA,NA,NA,"","[694009]",1,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-4.52722080500728
655084,2,"655084","Zeuzera","","eukaryota",FALSE,27.5233,903,1,NA,NA,81.895,707,"10^-295.7",NA,NA,NA,NA,NA,NA,NA,"","[1101072]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",28.5233
543311,2,"543311","Parvimonas","","bacteria",FALSE,735.602,24134,35,NA,NA,90.574,500.829,"10^-239.753",NA,NA,NA,NA,NA,NA,NA,"","[33033]",1,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",736.602
501783,2,"501783","Cloacibacterium","","bacteria",FALSE,68.7626,2256,3,NA,NA,95.0283,570,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[237258]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-27.1274897743085
469322,2,"469322","Steroidobacter","","bacteria",FALSE,203.301,6670,10,NA,NA,92.2174,507.5,"10^-240.675",NA,NA,NA,NA,NA,NA,NA,"","[465721]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-59.9714561112186
467975,2,"467975","Iamia","","bacteria",FALSE,92.0493,3020,3,NA,NA,92.077,859.333,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2722752]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",93.0493
416916,2,"416916","Aggregatibacter","","bacteria",FALSE,20.9092,686,1,NA,NA,90.72,528,"10^-281.417",NA,NA,NA,NA,NA,NA,NA,"","[712150]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",21.9092
375288,2,"375288","Parabacteroides","","bacteria",FALSE,42.428,1392,2,NA,NA,96.347,247.5,"10^-144.166",NA,NA,NA,NA,NA,NA,NA,"","[823]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",43.428
367298,2,"367298","Phycicoccus","","bacteria",FALSE,65.2574,2141,2,NA,NA,94.756,915,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1690220]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-9.08305480114652
366614,2,"366614","Haematobacter","","bacteria",FALSE,304.86,10002,11,NA,NA,96.0189,744.364,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[195105]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",34.9194273916534
346096,2,"346096","Paludibacter","","bacteria",FALSE,38.0084,1247,2,NA,NA,100,278,"10^-21.654",NA,NA,NA,NA,NA,NA,NA,"","[185300]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",39.0084
343582,2,"343582","Nemotelus","","eukaryota",FALSE,26.5785,872,1,NA,NA,87.179,273,"10^-125.939",NA,NA,NA,NA,NA,NA,NA,"","[343700]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",27.5785
308865,2,"308865","Elizabethkingia","","bacteria",FALSE,23.1038,758,1,NA,NA,93.913,575,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1117645]",1,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-8.65454032815339
290625,2,"290625","Trichocladium","","eukaryota",FALSE,20.9397,687,1,NA,NA,91.713,543,"10^-297.187",NA,NA,NA,NA,NA,NA,NA,"","[1036258]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",21.9397
256818,2,"256818","Gulosibacter","","bacteria",FALSE,17.7698,583,1,NA,NA,98.329,419,"10^-264.362",NA,NA,NA,NA,NA,NA,NA,"","[2479839]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",18.7698
212742,2,"212742","Morococcus","","bacteria",FALSE,49.225,1615,3,NA,NA,94.7514,358,"10^-164.899",NA,NA,NA,NA,NA,NA,NA,"","[1056807]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",50.225
195950,2,"195950","Tannerella","","bacteria",FALSE,15.3923,505,1,NA,NA,90.385,312,"10^-159.504",NA,NA,NA,NA,NA,NA,NA,"","[712710]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",16.3923
186846,2,"186846","Salasvirus","","viruses",TRUE,17.2211,565,1,NA,NA,92.947,397,"10^-220.47",NA,NA,NA,NA,NA,NA,NA,"","[2843770]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",0.312392091249925
173369,2,"173369","Cephaleuros","","eukaryota",FALSE,78748.1,2583607,5236,NA,NA,98.8458,66.9381,"10^-24.7923",NA,NA,NA,NA,NA,NA,NA,"","[1985640]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",12392.1987894007
169133,2,"169133","Citricoccus","","bacteria",FALSE,52.273,1715,2,NA,NA,92.5075,708.5,"10^-301.057",NA,NA,NA,NA,NA,NA,NA,"","[2567881]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-36.7676395482596
165779,2,"165779","Anaerococcus","","bacteria",FALSE,80.2535,2633,5,NA,NA,89.1574,357.6,"10^-178.936",NA,NA,NA,NA,NA,NA,NA,"","[3036300, 1287640, 33037]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-10.2499891517334
154116,2,"154116","Georgenia","","bacteria",FALSE,15.7276,516,1,NA,NA,95.143,350,"10^-203.37",NA,NA,NA,NA,NA,NA,NA,"","[2585135]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",16.7276
152053,2,"152053","Starkeya","","bacteria",FALSE,221.741,7275,10,NA,NA,95.8532,583.8,"10^-274.788",NA,NA,NA,NA,NA,NA,NA,"","[2709380]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-16.4582639996506
149698,2,"149698","Massilia","","bacteria",FALSE,62.2399,2042,3,NA,NA,94.779,518,"10^-266.722",NA,NA,NA,NA,NA,NA,NA,"","[2895567, 2045208, 945844]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",1.85558054742376
141948,2,"141948","Thermomonas","","bacteria",FALSE,64.9222,2130,3,NA,NA,95.9223,553,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2202149, 215691]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-4.85128734979449
136099,2,"136099","Knoellia","","bacteria",FALSE,48.4935,1591,2,NA,NA,97.253,639.5,"10^-258.95",NA,NA,NA,NA,NA,NA,NA,"","[913969]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",0.0707078453967713
125287,2,"125287","Ornithinimicrobium","","bacteria",FALSE,79.1258,2596,3,NA,NA,96.0107,710,"10^-280.89",NA,NA,NA,NA,NA,NA,NA,"","[1288636]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-19.3918872686745
125216,2,"125216","Roseomonas","","bacteria",FALSE,25.4507,835,1,NA,NA,81.7654,691,"10^-67.6971",NA,NA,NA,NA,NA,NA,NA,"","[207340]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-40.5174416336977
118747,2,"118747","Bulleidia","","bacteria",FALSE,26.9747,885,1,NA,NA,83.866,719,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2806552]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",27.9747
117563,2,"117563","Granulicatella","","bacteria",FALSE,444.458,14582,21,NA,NA,91.1323,462.095,"10^-200.587",NA,NA,NA,NA,NA,NA,NA,"","[137732, 46124]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",11.5696615987754
113631,2,"113631","Melanocarpus","","eukaryota",FALSE,13.6855,449,1,NA,NA,90.541,296,"10^-151.293",NA,NA,NA,NA,NA,NA,NA,"","[204285]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",14.6855
106591,2,"106591","Ensifer","","bacteria",FALSE,22.9514,753,1,NA,NA,83.483,557,"10^-242.281",NA,NA,NA,NA,NA,NA,NA,"","[555315]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",23.9514
106589,2,"106589","Cupriavidus","","bacteria",FALSE,50.8405,1668,3,NA,NA,97.9243,399,"10^-228.791",NA,NA,NA,NA,NA,NA,NA,"","[119219]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",51.8405
100815,2,"100815","Madurella","","eukaryota",FALSE,127.772,4192,7,NA,NA,94.0547,349.571,"10^-201.131",NA,NA,NA,NA,NA,NA,NA,"","[2420206, 1157609, 100816]",1,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-26.4692237829384
92793,2,"92793","Aquabacterium","","bacteria",FALSE,62.3009,2044,4,NA,NA,96.4697,337.5,"10^-202.014",NA,NA,NA,NA,NA,NA,NA,"","[1296669]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-8.2899341992255
86331,2,"86331","Mogibacterium","","bacteria",FALSE,211.683,6945,10,NA,NA,93.4555,527.7,"10^-210.744",NA,NA,NA,NA,NA,NA,NA,"","[114527]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",212.683
84567,2,"84567","Pedobacter","","bacteria",FALSE,62.0571,2036,3,NA,NA,89.182,521,"10^-266.555",NA,NA,NA,NA,NA,NA,NA,"","[2995161]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",63.0571
83618,2,"83618","Pseudoxanthomonas","","bacteria",FALSE,25.1459,825,1,NA,NA,93.396,530,"10^-302.001",NA,NA,NA,NA,NA,NA,NA,"","[1811321]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-15.5928644805081
76831,2,"76831","Myroides","","bacteria",FALSE,18.227,598,1,NA,NA,93.779,434,"10^-247.193",NA,NA,NA,NA,NA,NA,NA,"","[256]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",19.227
72763,2,"72763","Tessaracoccus","","bacteria",FALSE,176.814,5801,8,NA,NA,95.3855,536.625,"10^-281.27",NA,NA,NA,NA,NA,NA,NA,"","[3041766, 1610493, 399497]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",3.75936168982075
68287,2,"68287","Mesorhizobium","","bacteria",FALSE,22.5856,741,1,NA,NA,90.427,585,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2744516]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-27.4221283249776
66017,2,"66017","Digitaria","","eukaryota",FALSE,50.8405,1668,3,NA,NA,93.9523,396,"10^-224.825",NA,NA,NA,NA,NA,NA,NA,"","[1010633]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-37.2883736296334
59732,2,"59732","Chryseobacterium","","bacteria",FALSE,45.3541,1488,2,NA,NA,96.6295,578.5,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[192389]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",-9.44870843066247
56096,2,"56096","Gerris","","eukaryota",FALSE,26.2737,862,1,NA,NA,84.382,461,"10^-94.0571",NA,NA,NA,NA,NA,NA,NA,"","[108914]",0,"RDC_INC_PAN_si_019_775891_taxon_report","PAN019","Standard SISPA",27.2737
