"tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","nt_bpm","nt_base_count","nt_count","nt_contigs","nt_contig_b","nt_percent_identity","nt_alignment_length","nt_e_value","nr_bpm","nr_base_count","nr_count","nr_contigs","nr_contig_b","nr_percent_identity","nr_alignment_length","nr_e_value","species_tax_ids","known_pathogen","sample_ID","short_name_id","protocol","mean_nt_bpm","sd_nt_bpm","z_score"
1920774,2,"1920774","Drulisvirus","","viruses",TRUE,0.590208,215,1,NA,NA,100,61,"10^-29.1516",NA,NA,NA,NA,NA,NA,NA,"","[3044024]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",80.664,114.076122795263,-0.687143345459105
1866885,2,"1866885","Mycolicibacterium","","bacteria",FALSE,4.63107,1687,4,NA,NA,97.2962,57.5,"10^-24.3758",NA,NA,NA,NA,NA,NA,NA,"","[59813]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",785.171,554.255103721502,-1.40393113863388
1164882,2,"1164882","Lachnoanaerobaculum","","bacteria",FALSE,49.9563,18198,23,NA,NA,90.7743,544.087,"10^-192.907",NA,NA,NA,NA,NA,NA,NA,"","[2490855, 617123]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",1461.0745,637.608894135216,-2.20810924017827
1101085,2,"1101085","Athrips","","eukaryota",FALSE,0.669817,244,1,NA,NA,90.278,72,"10^-27.0211",NA,NA,NA,NA,NA,NA,NA,"","[1101086]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,1.669817
1101077,2,"1101077","Teleiodes","","eukaryota",FALSE,2.21259,806,2,NA,NA,87.951,219.5,"10^-102.389",NA,NA,NA,NA,NA,NA,NA,"","[1101163]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,3.21259
1069494,2,"1069494","Trueperella","","bacteria",FALSE,46.7198,17019,35,NA,NA,84.7762,122.2,"10^-45.2408",NA,NA,NA,NA,NA,NA,NA,"","[1661]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,47.7198
909656,2,"909656","Phocaeicola","","bacteria",FALSE,2.90712,1059,1,NA,NA,93.096,898,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[821]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,3.90712
572511,2,"572511","Blautia","","bacteria",FALSE,3.9942,1455,1,NA,NA,81.017,295,"10^-112.182",NA,NA,NA,NA,NA,NA,NA,"","[33035]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,4.9942
543311,2,"543311","Parvimonas","","bacteria",FALSE,25.2609,9202,14,NA,NA,96.8458,485.571,"10^-150.931",NA,NA,NA,NA,NA,NA,NA,"","[33033]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,26.2609
416916,2,"416916","Aggregatibacter","","bacteria",FALSE,131.1,47757,65,NA,NA,94.1171,528.354,"10^-181.351",NA,NA,NA,NA,NA,NA,NA,"","[2866570, 2820817, 712150, 739, 732]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",186.602,263.895079165944,-0.205749386404634
354349,2,"354349","Pseudochrobactrum","","bacteria",FALSE,7.92251,2886,1,NA,NA,93.036,2829,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[2879116]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,8.92251
254717,2,"254717","Chrysodeixis","","eukaryota",FALSE,1.62239,591,1,NA,NA,81.786,280,"10^-108.773",NA,NA,NA,NA,NA,NA,NA,"","[689277]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.62239
251260,2,"251260","Machilus","","eukaryota",FALSE,4.32087,1574,1,NA,NA,98.476,1378,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[1720319]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,5.32087
212742,2,"212742","Morococcus","","bacteria",FALSE,128.852,46938,59,NA,NA,95.5072,616.373,"10^-206.561",NA,NA,NA,NA,NA,NA,NA,"","[1056807]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",165.585,234.172552725549,-0.151943751878652
195950,2,"195950","Tannerella","","bacteria",FALSE,81.8742,29825,31,NA,NA,92.8669,694.161,"10^-243.517",NA,NA,NA,NA,NA,NA,NA,"","[712710]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",2830.13,4002.40822927897,-0.686229243350183
173369,2,"173369","Cephaleuros","","eukaryota",FALSE,0.507853,185,1,NA,NA,100,50,"10^-21.69",NA,NA,NA,NA,NA,NA,NA,"","[1985640]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",289.7085,409.709689834766,-0.701713775284793
165779,2,"165779","Anaerococcus","","bacteria",FALSE,40.0051,14573,16,NA,NA,93.7886,131.562,"10^-61.2849",NA,NA,NA,NA,NA,NA,NA,"","[1287640]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",48.3226,68.3384762891301,-0.105533037234439
155493,2,"155493","Gallibacterium","","bacteria",FALSE,23.0922,8412,9,NA,NA,82.802,696.333,"10^-298.514",NA,NA,NA,NA,NA,NA,NA,"","[505341]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,24.0922
118747,2,"118747","Bulleidia","","bacteria",FALSE,44.5813,16240,28,NA,NA,82.8013,386.857,"10^-159.956",NA,NA,NA,NA,NA,NA,NA,"","[2806552]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,45.5813
117563,2,"117563","Granulicatella","","bacteria",FALSE,351.753,128136,128,NA,NA,87.8805,691.18,"10^-205.535",NA,NA,NA,NA,NA,NA,NA,"","[137732, 46124]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",1282.785,0.398371685740873,-665.08211620951
103830,2,"103830","Mythimna","","eukaryota",FALSE,1.00198,365,1,NA,NA,87.5,192,"10^-85.607",NA,NA,NA,NA,NA,NA,NA,"","[987427]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.00198
86331,2,"86331","Mogibacterium","","bacteria",FALSE,1.84749,673,2,NA,NA,93.765,171,"10^-94.6299",NA,NA,NA,NA,NA,NA,NA,"","[114527]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",117.21525,23.1248990069867,-4.7406523843635
79498,2,"79498","Lacanobia","","eukaryota",FALSE,10.6183,3868,9,NA,NA,87.2281,261,"10^-122.783",NA,NA,NA,NA,NA,NA,NA,"","[79499]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,11.6183
75984,2,"75984","Mannheimia","","bacteria",FALSE,1.64709,600,1,NA,NA,81.311,305,"10^-117.657",NA,NA,NA,NA,NA,NA,NA,"","[111844]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.64709
68287,2,"68287","Mesorhizobium","","bacteria",FALSE,48.1774,17550,12,NA,NA,97.4727,1317.58,"10^-134.396",NA,NA,NA,NA,NA,NA,NA,"","[2725666]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,49.1774
57138,2,"57138","Calonectria","","eukaryota",FALSE,1.60591,585,1,NA,NA,100,48,"10^-20.3353",NA,NA,NA,NA,NA,NA,NA,"","[182845]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.60591
55193,2,"55193","Malassezia","","eukaryota",FALSE,2.88241,1050,1,NA,NA,98.113,53,"10^-22.3508",NA,NA,NA,NA,NA,NA,NA,"","[1381934]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",737.79,1043.39262418325,-0.70271234496121
51649,2,"51649","Sacculina","","eukaryota",FALSE,1.69376,617,1,NA,NA,91.667,84,"10^-35.1884",NA,NA,NA,NA,NA,NA,NA,"","[51650]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.69376
50416,2,"50416","Mimachlamys","","eukaryota",FALSE,0.823546,300,1,NA,NA,80.702,114,"10^-35.0557",NA,NA,NA,NA,NA,NA,NA,"","[50417]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,1.823546
48736,2,"48736","Ralstonia","","bacteria",FALSE,119.982,43707,58,NA,NA,96.2271,585.793,"10^-196.209",NA,NA,NA,NA,NA,NA,NA,"","[190721, 329, 305]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",80.4235,113.736004433513,0.353494094554276
47670,2,"47670","Lautropia","","bacteria",FALSE,19.5126,7108,5,NA,NA,97.7639,1263.2,"10^-256.603",NA,NA,NA,NA,NA,NA,NA,"","[47671]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,20.5126
46580,2,"46580","Spirometra","","eukaryota",FALSE,2.01494,734,2,NA,NA,89.2015,214.5,"10^-96.9684",NA,NA,NA,NA,NA,NA,NA,"","[99802]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,3.01494
46255,2,"46255","Weissella","","bacteria",FALSE,5.25148,1913,3,NA,NA,97.7338,463.333,"10^-194.919",NA,NA,NA,NA,NA,NA,NA,"","[1583]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",497.848,704.063393600321,-0.697237332787513
46123,2,"46123","Abiotrophia","","bacteria",FALSE,51.4881,18756,15,NA,NA,95.1165,1103.2,"10^-159.153",NA,NA,NA,NA,NA,NA,NA,"","[191553, 46125]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",252.8365,89.0487734690003,-2.22488760570371
44259,2,"44259","Filifactor","","bacteria",FALSE,14.3791,5238,6,NA,NA,97.0743,722.667,"10^-175.945",NA,NA,NA,NA,NA,NA,NA,"","[143361]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",257.85,25.7452032037038,-9.06595841329863
43668,2,"43668","Brachybacterium","","bacteria",FALSE,1.97377,719,1,NA,NA,96,575,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[43669]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.97377
41125,2,"41125","Chrysolina","","eukaryota",FALSE,1.55376,566,1,NA,NA,85.39,308,"10^-136.18",NA,NA,NA,NA,NA,NA,NA,"","[75519]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.55376
39948,2,"39948","Dialister","","bacteria",FALSE,8.6939,3167,3,NA,NA,98.7687,893.333,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[39950]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,9.6939
37533,2,"37533","Haliclystus","","eukaryota",FALSE,1.21061,441,1,NA,NA,87.085,271,"10^-124.57",NA,NA,NA,NA,NA,NA,NA,"","[313498]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.21061
34072,2,"34072","Variovorax","","bacteria",FALSE,0,NA,NA,NA,NA,NA,NA,"",20.0781,7314,4,1,7314,72.7,322,"10^-161.481","[434009]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,1
32257,2,"32257","Kingella","","bacteria",FALSE,8.62802,3143,3,NA,NA,92.2164,856.667,"10^-232.173",NA,NA,NA,NA,NA,NA,NA,"","[1522312, 505, 502]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",94.3945,133.493982113427,-0.630262251648636
32207,2,"32207","Rothia","","bacteria",FALSE,266.011,96902,117,1,12146,94.7387,756.282,"10^-248.229",33.3426,12146,11,1,12146,98.8,321,"10^-216.225","[1739518, 172042, 43675, 2047]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",1741.19,1496.9999659764,-0.984098153192634
32067,2,"32067","Leptotrichia","","bacteria",FALSE,192.707,70199,89,NA,NA,93.873,560.584,"10^-153.1",NA,NA,NA,NA,NA,NA,NA,"","[712368, 712362, 712361, 712357, 554406, 157687, 40542]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",5622.565,3829.10822882213,-1.41741634326337
32008,2,"32008","Burkholderia","","bacteria",FALSE,33.8752,12340,13,NA,NA,97.8765,787.231,"10^-296.367",NA,NA,NA,NA,NA,NA,NA,"","[2962884, 488447]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,34.8752
29465,2,"29465","Veillonella","","bacteria",FALSE,1853.83,675310,789,1,6641,89.4621,610.025,"10^-194.474",18.2306,6641,3,1,6641,97.8,371,"10^-245.475","[2682456, 2682455, 1110546, 423477, 248315, 39778, 39777, 29466]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",22483.85,10659.7912251288,-1.93503648691429
28100,2,"28100","Phyllobacterium","","bacteria",FALSE,7.45035,2714,3,NA,NA,86.3703,737.333,"10^-278.703",NA,NA,NA,NA,NA,NA,NA,"","[2718938]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",152.7075,215.961017576089,-0.664898937199206
13687,2,"13687","Sphingomonas","","bacteria",FALSE,31.9152,11626,11,NA,NA,98.1309,841.182,"10^-306.984",NA,NA,NA,NA,NA,NA,NA,"","[2219696]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",144.6895,204.621853232982,-0.54359154069754
6181,2,"6181","Schistosoma","","eukaryota",FALSE,0.721975,263,1,NA,NA,98.837,86,"10^-44.7847",NA,NA,NA,NA,NA,NA,NA,"","[6186]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,1.721975
5820,2,"5820","Plasmodium","","eukaryota",FALSE,2.67652,975,2,NA,NA,100,54,"10^-24.4014",NA,NA,NA,NA,NA,NA,NA,"","[5821]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",150.6522,71.2736597913516,-2.03359952193243
5761,2,"5761","Naegleria","","eukaryota",FALSE,350.652,127735,266,NA,NA,92.8904,310.184,"10^-142.984",NA,NA,NA,NA,NA,NA,NA,"","[5763]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",461.159,652.177312210414,-0.167652791903347
5543,2,"5543","Trichoderma","","eukaryota",FALSE,2.75339,1003,2,NA,NA,97.1065,51,"10^-20.3097",NA,NA,NA,NA,NA,NA,NA,"","[63577]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",545.578,457.996957441131,-1.18045359825613
4930,2,"4930","Saccharomyces","","eukaryota",FALSE,0.694524,253,1,NA,NA,98.039,51,"10^-20.9952",NA,NA,NA,NA,NA,NA,NA,"","[4932]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",35.44665,50.1291331706923,-0.660134915397843
3633,2,"3633","Gossypium","","eukaryota",FALSE,1.66082,605,2,NA,NA,90.667,150.5,"10^-70.9621",NA,NA,NA,NA,NA,NA,NA,"","[3635]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.66082
3402,2,"3402","Magnolia","","eukaryota",FALSE,6.04757,2203,6,NA,NA,80.6613,201.667,"10^-71.6333",NA,NA,NA,NA,NA,NA,NA,"","[86752]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,7.04757
2740,2,"2740","Peptococcus","","bacteria",FALSE,5.77306,2103,4,NA,NA,85.0655,293.5,"10^-127.967",NA,NA,NA,NA,NA,NA,NA,"","[2741]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,6.77306
2717,2,"2717","Cardiobacterium","","bacteria",FALSE,1.27101,463,1,NA,NA,99.349,307,"10^-194.507",NA,NA,NA,NA,NA,NA,NA,"","[2718]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",163.7625,231.595148508124,-0.694302916616335
1743,2,"1743","Propionibacterium","","bacteria",FALSE,1.22434,446,1,NA,NA,88.393,112,"10^-46.0424",NA,NA,NA,NA,NA,NA,NA,"","[556499]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.22434
1716,2,"1716","Corynebacterium","","bacteria",FALSE,13.1246,4781,8,NA,NA,95.0402,396.375,"10^-212.057",NA,NA,NA,NA,NA,NA,NA,"","[43768, 42817]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,14.1246
1654,2,"1654","Actinomyces","","bacteria",FALSE,124.534,45365,53,1,13174,94.9439,623.962,"10^-207.221",36.1647,13174,7,1,13174,98.9,435,"10^-307.653","[1852377, 544580, 249061, 55565, 52771, 29317, 1655]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",322.787,456.489753157724,-0.431163755337696
1637,2,"1637","Listeria","","bacteria",FALSE,2.01769,735,1,NA,NA,95.2544,569,"10^-106.554",NA,NA,NA,NA,NA,NA,NA,"","[1642]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,3.01769
1485,2,"1485","Clostridium","","bacteria",FALSE,2.78908,1016,2,NA,NA,92.1618,255,"10^-66.7697",NA,NA,NA,NA,NA,NA,NA,"","[411486, 1491]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",78.9975,111.719335893569,-0.667218444855043
1386,2,"1386","Bacillus","","bacteria",FALSE,6.03385,2198,3,NA,NA,85.7977,190.667,"10^-80.1212",NA,NA,NA,NA,NA,NA,NA,"","[1405]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,7.03385
1378,2,"1378","Gemella","","bacteria",FALSE,327.091,119152,150,NA,NA,92.9929,585.013,"10^-148.011",NA,NA,NA,NA,NA,NA,NA,"","[1785995, 84135, 29391, 1379]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",1950.96,267.486379715554,-6.04451146355856
1350,2,"1350","Enterococcus","","bacteria",FALSE,14.7854,5386,7,NA,NA,97.7114,395.714,"10^-183.089",NA,NA,NA,NA,NA,NA,NA,"","[3050383, 44008, 1351]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",111.1875,157.242870466359,-0.602884033377554
1301,2,"1301","Streptococcus","","bacteria",FALSE,12308,4483523,5852,2,11479,93.9747,557.992,"10^-200.534",31.5116,11479,7,2,11479,98.9571,264.429,"10^-170.767","[3038077, 2972784, 2972780, 2819619, 2763068, 2759692, 2710759, 2664091, 2610896, 2598453, 2576376, 2490633, 2382163, 1902136, 1839799, 1759399, 1433513, 1419814, 1234680, 1156431, 712633, 712624, 712623, 684066, 257758, 113107, 78535, 76860, 68892, 45634, 28037, 1343, 1338, 1335, 1334, 1328, 1318, 1313, 1311, 1308, 1307, 1305, 1304, 1303, 1302]",10,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",37241.65,18293.5164843541,-1.36284826228247
1279,2,"1279","Staphylococcus","","bacteria",FALSE,29.2249,10646,12,NA,NA,98.353,546.333,"10^-223.273",NA,NA,NA,NA,NA,NA,NA,"","[2836369, 29385, 1290, 1280]",2,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,30.2249
1243,2,"1243","Leuconostoc","","bacteria",FALSE,7.65074,2787,3,NA,NA,96.6831,418,"10^-175.445",NA,NA,NA,NA,NA,NA,NA,"","[1246]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",612.65,866.417938987877,-0.69631861741845
1016,2,"1016","Capnocytophaga","","bacteria",FALSE,121.986,44437,70,NA,NA,93.2118,442.043,"10^-144.402",NA,NA,NA,NA,NA,NA,NA,"","[2708117, 2545799, 327575, 45243, 1019, 1017]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",1127.7995,1002.07279856655,-1.00173536899409
970,2,"970","Selenomonas","","bacteria",FALSE,3.48635,1270,1,NA,NA,81.964,1120,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[712528]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",162.7905,230.220532925497,-0.684645727596381
963,2,"963","Herbaspirillum","","bacteria",FALSE,2.06436,752,1,NA,NA,93.4473,641,"10^-158.423",NA,NA,NA,NA,NA,NA,NA,"","[863372]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,3.06436
904,2,"904","Acidaminococcus","","bacteria",FALSE,4.4444,1619,3,NA,NA,97.2192,370.333,"10^-164.25",NA,NA,NA,NA,NA,NA,NA,"","[187327]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,5.4444
848,2,"848","Fusobacterium","","bacteria",FALSE,390.064,142092,183,NA,NA,95.9116,554.049,"10^-170.831",NA,NA,NA,NA,NA,NA,NA,"","[2663009, 1583098, 671211, 285729, 155615, 76859, 76857, 860, 851]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",2164.705,104.286779123722,-16.8458092721765
838,2,"838","Prevotella","","bacteria",FALSE,2283.82,831947,1138,NA,NA,94.7504,537.758,"10^-190.927",NA,NA,NA,NA,NA,NA,NA,"","[1177574, 652716, 589437, 589436, 470565, 282402, 52227, 28137, 28133, 28132, 28131, 28129, 28128]",2,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",36703.4,1907.56528940252,-18.0337451336416
836,2,"836","Porphyromonas","","bacteria",FALSE,135.073,49204,68,NA,NA,92.825,518.838,"10^-131.212",NA,NA,NA,NA,NA,NA,NA,"","[712435, 28124, 837]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",1468.069,1121.63106966061,-1.18649486549725
816,2,"816","Bacteroides","","bacteria",FALSE,2.833,1032,2,NA,NA,99.5725,307,"10^-194.577",NA,NA,NA,NA,NA,NA,NA,"","[28116]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",159.5185,64.3785964665276,-2.38129156045293
745,2,"745","Pasteurella","","bacteria",FALSE,1.54003,561,1,NA,NA,93.1665,439,"10^-95.4705",NA,NA,NA,NA,NA,NA,NA,"","[747]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,2.54003
724,2,"724","Haemophilus","","bacteria",FALSE,2124.34,773852,1029,NA,NA,95.5877,543.86,"10^-214.805",NA,NA,NA,NA,NA,NA,NA,"","[2582921, 712310, 735, 729, 727, 726]",2,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",4047.37,483.73869654322,-3.96508472235954
713,2,"713","Actinobacillus","","bacteria",FALSE,9.1194,3322,2,NA,NA,88.5135,1096.5,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[718]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,10.1194
561,2,"561","Escherichia","","bacteria",FALSE,5.37501,1958,3,NA,NA,97.6183,405,"10^-222.179",NA,NA,NA,NA,NA,NA,NA,"","[562]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",351.04515,360.573545112455,-0.953250437315049
538,2,"538","Eikenella","","bacteria",FALSE,49.7641,18128,27,NA,NA,95.9505,505.037,"10^-266.971",NA,NA,NA,NA,NA,NA,NA,"","[539]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,50.7641
482,2,"482","Neisseria","","bacteria",FALSE,8499.67,3096244,3952,NA,NA,95.4156,595.056,"10^-221.931",NA,NA,NA,NA,NA,NA,NA,"","[2972775, 2937985, 1871109, 655307, 641148, 33053, 28449, 496, 495, 490, 489, 488, 487, 484, 483]",1,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",9641.71,6892.62690668804,-0.16552099721164
469,2,"469","Acinetobacter","","bacteria",FALSE,3.33811,1216,1,NA,NA,97.799,1045,"10^-307.653",NA,NA,NA,NA,NA,NA,NA,"","[108980]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",17298.6,24463.9147300672,-0.706900558649627
374,2,"374","Bradyrhizobium","","bacteria",FALSE,78.6788,28661,33,NA,NA,98.1555,705.667,"10^-294.531",NA,NA,NA,NA,NA,NA,NA,"","[2715960, 244734]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",53.575,75.7664916041386,0.340041591774304
286,2,"286","Pseudomonas","","bacteria",FALSE,15810.5,5759423,6815,3,88001,96.2828,678.335,"10^-233.996",272.424,99238,96,4,99238,96.7312,372.438,"10^-237.311","[3031049, 3031044, 3003351, 2995658, 2961893, 2939495, 2895474, 2892442, 2870750, 2864101, 2855434, 2853159, 2842349, 2842348, 2749808, 2745519, 2730850, 2730848, 2730846, 2681983, 2605424, 2498848, 2320270, 2219057, 2213015, 2073078, 2056231, 2049589, 2025658, 1761895, 1495331, 1344094, 1284392, 1173288, 1173283, 930166, 658632, 587753, 515393, 359110, 321846, 319939, 251701, 251699, 244566, 219574, 216142, 200451, 200450, 198618, 169669, 129817, 122355, 104087, 78327, 76761, 76760, 76758, 75612, 75588, 53408, 47884, 47883, 47878, 47877, 46677, 33069, 29442, 317, 303, 296, 294, 287]",3,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",30958.85,13421.834912932,-1.1284762196849
194,2,"194","Campylobacter","","bacteria",FALSE,150.594,54858,83,NA,NA,92.7027,481.301,"10^-209.707",NA,NA,NA,NA,NA,NA,NA,"","[204, 199]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",172.019,81.0865359066062,-0.248822779209961
157,2,"157","Treponema","","bacteria",FALSE,21.1487,7704,10,NA,NA,96.2943,590,"10^-168.46",NA,NA,NA,NA,NA,NA,NA,"","[1659192, 58231]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,22.1487
71,2,"71","Simonsiella","","bacteria",FALSE,393.715,143422,207,NA,NA,97.2802,510.633,"10^-216.178",NA,NA,NA,NA,NA,NA,NA,"","[72]",0,"RDC_INC_PAN_s_015_T_775848_taxon_report","PAN015","PtCl4 eSISPA",0,0,394.715
